table_name,column_name,data_type
ott_acnt_accrl_mo_summary,unernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,rltv_ernd_grss_tx_amt,numeric
ott_acnt_accrl_mo_summary,bas_pkg_ln_of_bus_cd,character varying
ott_acnt_accrl_mo_summary,rltv_ernd_agnt_eqpmt_disc_amt,numeric
ott_acnt_accrl_mo_summary,rltv_unernd_agnt_eqpmt_disc_amt,numeric
ott_acnt_accrl_mo_summary,agnt_eqpmt_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_ernd_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_unernd_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_ernd_grss_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_unernd_grss_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_ernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,rltv_agnt_unernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,crtd_by,character varying
ott_acnt_accrl_mo_summary,crtd_dttm,timestamp without time zone
ott_acnt_accrl_mo_summary,updtd_by,character varying
ott_acnt_accrl_mo_summary,updtd_dttm,timestamp without time zone
ott_pkg,data_source_code,character varying
